GEOID,month,EHD_threshold
37001,8,27.545002
37003,6,25.832
37003,7,26.934002
37003,8,26.378002
37005,6,21.9927014
37005,7,23.261002
37005,8,22.797
37007,6,27.817001
37007,7,29.016
37007,8,28.315
37009,6,21.613
37009,7,22.879002
37009,8,22.318
37011,6,20.765001
37011,7,22.125601399999997
37011,8,21.4882994
37013,6,28.097002
37013,7,29.175001
37013,8,28.37
37015,6,27.585001
37015,7,28.782001
37015,8,28.032001
37017,6,27.808
37017,7,29.016
37017,8,28.350002
37019,6,27.669
37019,7,28.975002
37019,8,28.297
37021,6,22.998001
37021,7,24.242
37021,8,23.821001
37023,6,25.3918517
37023,7,26.748001
37023,8,26.140001
37025,6,27.114002
37025,7,28.439001
37025,8,27.753002
37027,6,25.25196
37027,7,26.612001
37027,8,26.02
37029,6,27.513
37029,7,28.745
37029,8,27.918400600000002
37031,6,27.216002
37031,7,28.485
37031,8,28.068
37033,6,26.736002
37033,7,28.039939999999998
37033,8,27.347002
37035,6,26.28
37035,7,27.407001
37035,8,26.8129299
37037,6,26.947
37037,7,28.266
37037,8,27.592001
37039,6,23.777
37039,7,24.982
37039,8,24.821001
37041,6,27.779001
37041,7,29.021002
37041,8,28.233751249999997
37043,6,22.936
37043,7,24.098001
37043,8,23.843
37045,6,26.379002
37045,7,27.599
37045,8,27.075100199999998
37047,6,27.636002
37047,7,28.902
37047,8,28.172
37049,6,28.013
37049,7,29.060001
37049,8,28.320002
37051,6,28.277
37051,7,29.448002
37051,8,28.604002
37053,6,27.237001
37053,7,28.576002
37053,8,27.791002
37055,6,26.935001
37055,7,28.369001
37055,8,28.015001
37057,6,26.635002
37057,7,27.87
37057,8,27.316002
37059,6,26.050001
37059,7,27.334151849999998
37059,8,26.75206
37061,6,27.757399
37061,7,28.808
37061,8,27.894001
37063,6,27.029001
37063,7,28.47882
37063,8,27.618002
37065,6,27.564001
37065,7,28.726002
37065,8,27.943
37067,6,26.248001
37067,7,27.465002
37067,8,26.8944006
37069,6,26.995
37069,7,28.357002
37069,8,27.587002
37071,6,26.987001
37071,7,28.1986097
37071,8,27.6740007
37073,6,27.35
37073,7,28.623045949999995
37073,8,27.848001
37075,6,22.689001
37075,7,23.763
37075,8,23.722002
37077,6,26.786001
37077,7,28.16176514999999
37077,8,27.388
37079,6,28.045002
37079,7,29.061
37079,8,28.148
37081,6,26.734001
37081,7,27.98585169999999
37081,8,27.339
37083,6,27.21960139999999
37083,7,28.437002
37083,8,27.733002
37085,6,27.902
37085,7,29.014002
37085,8,28.29
37087,6,21.032001
37087,7,22.239
37087,8,21.792002
37089,6,23.3229018
37089,7,24.629002
37089,8,24.145
37091,6,27.192001
37091,7,28.436
37091,8,27.638
37093,6,28.035002
37093,7,29.147200799999997
37093,8,28.4119198
37095,6,27.412
37095,7,28.665
37095,8,28.189001
37097,6,26.074001
37097,7,27.223001
37097,8,26.659174999999994
37099,6,21.632002
37099,7,22.798044949999994
37099,8,22.347
37101,6,27.574001
37101,7,28.711
37101,8,27.864002
37103,6,27.736002
37103,7,28.788002
37103,8,27.960001
37105,6,27.430002
37105,7,28.663002
37105,8,27.993002
37107,6,27.839
37107,7,28.872002
37107,8,27.982452
37109,6,26.552002
37109,7,27.771002
37109,8,27.201801999999997
37111,6,24.706001
37111,7,25.9824008
37111,8,25.365002
37113,6,22.486002
37113,7,23.656002
37113,8,23.269001
37115,6,22.719002
37115,7,23.979002
37115,8,23.601002
37117,6,27.711
37117,7,28.857002
37117,8,28.024002
37119,6,27.232
37119,7,28.460001
37119,8,27.848001
37121,6,21.516
37121,7,22.785002
37121,8,22.249
37123,6,27.351002
37123,7,28.575
37123,8,27.921001
37125,6,27.535002
37125,7,28.636002
37125,8,28.02
37127,6,27.306002
37127,7,28.563151850000004
37127,8,27.771002
37129,6,27.759199600000002
37129,7,29.0742006
37129,8,28.364002
37131,6,27.176
37131,7,28.387001
37131,8,27.645
37133,6,27.506
37133,7,28.739002
37133,8,28.012001
37135,6,26.937002
37135,7,28.2514
37135,8,27.505001
37137,6,27.744001
37137,7,28.809002
37137,8,28.265001
37139,6,27.534
37139,7,28.775002
37139,8,27.970001
37141,6,27.653002
37141,7,28.8510012
37141,8,28.099
37143,6,27.605001
37143,7,28.847002
37143,8,28.068801599999997
37145,6,26.578001
37145,7,27.833002
37145,8,27.205002
37147,6,28.095001
37147,7,29.136002
37147,8,28.2708765
37149,6,25.685950050000002
37149,7,27.097002
37149,8,26.493751250000003
37151,6,26.887001
37151,7,28.140001
37151,8,27.512001
37153,6,27.901001
37153,7,28.942001
37153,8,28.244001
37155,6,28.04
37155,7,29.048002
37155,8,28.354002
37157,6,26.353
37157,7,27.691002
37157,8,27.011002
37159,6,26.460001
37159,7,27.724
37159,8,27.154001
37161,6,25.93
37161,7,27.214
37161,8,26.665
37163,6,27.877
37163,7,28.988
37163,8,28.185001
37165,6,28.105001
37165,7,29.061
37165,8,28.416002
37167,6,27.220001
37167,7,28.557001
37167,8,27.868002
37169,6,25.517002
37169,7,26.798
37169,8,26.33582465
37171,6,25.080002
37171,7,26.263
37171,8,25.79755
37173,6,21.9801009
37173,7,23.237001
37173,8,22.902269699999998
37175,6,22.347
37175,7,23.5307515
37175,8,23.025002
37177,6,27.551
37177,7,28.835001
37177,8,28.121002
37179,6,27.383001
37179,7,28.625002
37179,8,27.973001
37181,6,26.774002
37181,7,28.1954016
37181,8,27.480001
37183,6,27.157001
37183,7,28.478
37183,8,27.675001
37185,6,27.062002
37185,7,28.431880399999997
37185,8,27.681002
37187,6,27.929
37187,7,29.004002
37187,8,28.250002
37189,6,21.571001
37189,7,22.906
37189,8,22.267
37191,6,28.014002
37191,7,29.02
37191,8,28.121002
37193,6,25.134
37193,7,26.310001
37193,8,25.767002
37195,6,27.742
37195,7,28.810001
37195,8,27.989002
37197,6,25.521002
37197,7,26.712002
37197,8,26.132002
37199,6,21.348001
37199,7,22.602001
37199,8,22.029001
38001,6,21.241001
38001,7,25.001001
38001,8,24.261002
38003,6,22.029001
38003,7,23.932001
38003,8,22.999
38005,6,21.128399
38005,7,23.373001
38005,8,22.839
38007,6,20.976002
38007,7,24.553001
38007,8,24.107
38009,6,20.639002
38009,7,22.964
38009,8,22.582
38011,6,21.053001
38011,7,24.996
38011,8,24.079
38013,6,20.009
38013,7,22.595001
38013,8,22.606
38015,6,21.564001
38015,7,24.452002
38015,8,23.741001
38017,6,22.589
38017,7,24.232
38017,8,23.243002
38019,6,20.519001
38019,7,22.443
38019,8,21.877074849999996
38021,6,22.576
38021,7,24.598001
38021,8,23.576
38023,6,20.088001
38023,7,22.97366999999999
38023,8,23.059002
38025,6,20.965
38025,7,24.421001
38025,8,23.994001
38027,6,21.427002
38027,7,23.633001
38027,8,22.986002
38029,6,22.012001
38029,7,24.827002
38029,8,24.075
38031,6,21.580002
38031,7,23.691002
38031,8,22.913002
38033,6,21.111850850000007
38033,7,24.736002
38033,8,24.277450899999984
38035,6,21.951
38035,7,23.713001
38035,8,22.8809
38037,6,21.589
38037,7,24.907001
38037,8,24.149002
38039,6,21.661001
38039,7,23.555
38039,8,22.765001
38041,6,21.132002
38041,7,24.764002
38041,8,24.146002
38043,6,21.373001
38043,7,24.08715184999999
38043,8,23.413002
38045,6,22.426
38045,7,24.434002
38045,8,23.349
38047,6,21.56425075
38047,7,24.204
38047,8,23.329
38049,6,21.001001
38049,7,23.694
38049,8,23.122360199999985
38051,6,21.661001
38051,7,24.340002
38051,8,23.466002
38053,6,20.92
38053,7,24.525002
38053,8,24.165
38055,6,21.056002
38055,7,24.095001
38055,8,23.571001
38057,6,21.085001
38057,7,24.309002
38057,8,23.823002
38059,6,21.6202
38059,7,24.721
38059,8,23.994001
38061,6,20.232
38061,7,23.119920000000004
38061,8,23.044
38063,6,21.452002
38063,7,23.447
38063,8,22.743002
38065,6,21.29235164999999
38065,7,24.359001
38065,8,23.742
38067,6,21.519100900000005
38067,7,23.184002
38067,8,22.536001
38069,6,20.800001
38069,7,23.267
38069,8,22.721
38071,6,21.101002
38071,7,23.182001
38071,8,22.592001
38073,6,22.797
38073,7,24.658
38073,8,23.52
38075,6,20.642
38075,7,23.09775125
38075,8,22.899
38077,6,22.9235
38077,7,24.799002
38077,8,23.590002
38079,6,19.936
38079,7,22.329
38079,8,21.832
38081,6,22.763
38081,7,24.772001
38081,8,23.688002
38083,6,21.18
38083,7,23.888
38083,8,23.326
38085,6,22.27072589999999
38085,7,25.339
38085,8,24.596
38087,6,21.204
38087,7,25.019001
38087,8,24.381
38089,6,20.995
38089,7,24.52
38089,8,23.980001
38091,6,21.85
38091,7,23.585001
38091,8,22.726002
38093,6,21.742
38093,7,23.962002
38093,8,23.140001
38095,6,20.573002
38095,7,22.618002
38095,8,22.169
38097,6,22.294
38097,7,23.862001
38097,8,22.991001
38099,6,21.647001
38099,7,23.37
38099,8,22.711
38101,6,20.835001
38101,7,23.564001
38101,8,23.259
38103,6,21.22155
38103,7,23.593
38103,8,22.907001
38105,6,20.488
38105,7,23.697
38105,8,23.590002
39001,6,24.864
39001,7,26.210001
39001,8,25.618002
39003,6,25.444002
39003,7,26.198851149999996
39003,8,25.225
39005,6,24.343854049999997
39005,7,25.237001
39005,8,24.226002
39007,6,23.720001
39007,7,24.881
39007,8,23.850501
39009,6,24.5137515
39009,7,25.646002
39009,8,25.137001
39011,6,25.406002
39011,7,26.169
39011,8,25.189001
39013,6,24.102001
39013,7,25.451552000000003
39013,8,24.544
39015,6,24.968
39015,7,26.299002
39015,8,25.644001
39017,6,25.518151850000002
39017,7,26.736002
39017,8,26.357
39019,6,24.354002
39019,7,25.598001
39019,8,24.713001
39021,6,24.98875
39021,7,25.715002
39021,8,24.838001
39023,6,25.130001
39023,7,25.876001
39023,8,25.171729999999997
39025,6,25.805
39025,7,27.049002
39025,8,26.489
39027,6,25.001001
39027,7,25.970001
39027,8,25.276700299999998
39029,6,24.046001
39029,7,25.232
39029,8,24.387001
39031,6,24.436
39031,7,25.550001
39031,8,24.805
39033,6,25.168001
39033,7,25.747002
39033,8,24.828001
39035,6,25.103
39035,7,26.095001
39035,8,25.173
39037,6,25.043001
39037,7,25.821001
39037,8,24.939001
39039,6,25.176
39039,7,26.122002
39039,8,24.7441009
39041,6,25.258001
39041,7,26.064001
39041,8,25.302002
39043,6,25.1
39043,7,26.191002
39043,8,25.125002
39045,6,25.02799685
39045,7,25.978
39045,8,25.273
39047,6,24.980001
39047,7,25.869450549999996
39047,8,25.168001
39049,6,25.756
39049,7,26.666
39049,8,26.00010189999999
39051,6,25.080002
39051,7,25.961801599999994
39051,8,24.602001
39053,6,24.963001
39053,7,26.352001
39053,8,25.650002
39055,6,23.596
39055,7,24.662
39055,8,23.590002
39057,6,25.368002
39057,7,26.291
39057,8,25.557001
39059,6,24.350551099999997
39059,7,25.525002
39059,8,24.730001
39061,6,26.051
39061,7,27.353
39061,8,26.831001
39063,6,25.548
39063,7,26.283
39063,8,25.231
39065,6,25.451002
39065,7,26.258001
39065,8,25.234050949999993
39067,6,24.250002
39067,7,25.548
39067,8,24.686
39069,6,25.408
39069,7,26.196001
39069,8,24.857
39071,6,24.739
39071,7,25.926
39071,8,25.275002
39073,6,24.470001
39073,7,25.589551099999994
39073,8,24.953001
39075,6,24.277
39075,7,25.305
39075,8,24.419300599999996
39077,6,25.14167505
39077,7,25.835001
39077,8,24.767602
39079,6,24.685001
39079,7,25.958002
39079,8,25.35
39081,6,24.356749999999998
39081,7,25.659
39081,8,24.876001
39083,6,24.130001
39083,7,25.074950049999995
39083,8,24.172
39085,6,24.52
39085,7,25.552002
39085,8,24.666
39087,6,25.123350649999995
39087,7,26.415
39087,8,25.77695
39089,6,24.571001
39089,7,25.561
39089,8,24.73491
39091,6,25.0961503
39091,7,25.8400018
39091,8,24.980001
39093,6,25.144001
39093,7,26.118002
39093,8,25.007002
39095,6,25.399002
39095,7,26.4751
39095,8,25.164001
39097,6,25.245
39097,7,26.001001
39097,8,25.258001
39099,6,23.916
39099,7,25.140001
39099,8,24.060025949999996
39101,6,25.302002
39101,7,25.931851149999996
39101,8,25.066002
39103,6,24.674002
39103,7,25.603
39103,8,24.625002
39105,6,24.804
39105,7,26.013
39105,8,25.385002
39107,6,25.44
39107,7,26.302002
39107,8,25.192001
39109,6,25.496
39109,7,26.499
39109,8,25.602001
39111,6,24.002
39111,7,25.533
39111,8,24.573002
39113,6,25.742
39113,7,26.854002
39113,8,26.188002
39115,6,24.177002
39115,7,25.413002
39115,8,24.8405502
39117,6,24.755001
39117,7,25.448002
39117,8,24.628
39119,6,24.526001
39119,7,25.651001
39119,8,24.963135849999993
39121,6,24.223001
39121,7,25.475
39121,8,24.655
39123,6,25.166
39123,7,26.378002
39123,8,25.169
39125,6,25.092001
39125,7,26.0388084
39125,8,24.667002
39127,6,24.256
39127,7,25.420002
39127,8,24.777
39129,6,25.482
39129,7,26.412
39129,8,25.65400015
39131,6,24.899002
39131,7,26.142002
39131,8,25.505350649999997
39133,6,24.186400000000003
39133,7,25.284
39133,8,24.279999
39135,6,24.784
39135,7,25.802002
39135,8,25.208002
39137,6,25.320351649999996
39137,7,26.111002
39137,8,24.939001
39139,6,24.555
39139,7,25.3502004
39139,8,24.434002
39141,6,25.0970003
39141,7,26.146002
39141,8,25.480001
39143,6,25.55375025
39143,7,26.338001
39143,8,25.11375
39145,6,24.814001
39145,7,26.115002
39145,8,25.523
39147,6,25.458002
39147,7,26.144001
39147,8,25.133001
39149,6,25.03335
39149,7,25.899002
39149,8,25.04625075
39151,6,24.679
39151,7,25.781101899999992
39151,8,24.943
39153,6,24.879002
39153,7,25.963950049999994
39153,8,24.987001
39155,6,23.897001
39155,7,25.163002
39155,8,23.979002
39157,6,24.432001
39157,7,25.6420019
39157,8,24.785951049999994
39159,6,25.328001
39159,7,26.065
39159,8,25.228
39161,6,25.475
39161,7,26.393002
39161,8,25.164001
39163,6,24.785002
39163,7,25.916
39163,8,25.357
39165,6,25.477001
39165,7,26.6110011
39165,8,26.059002
39167,6,24.830002
39167,7,26.095001
39167,8,25.445002
39169,6,24.428001
39169,7,25.316002
39169,8,24.317001
39171,6,24.900851149999998
39171,7,25.880001
39171,8,24.477001
39173,6,25.543001
39173,7,26.300001
39173,8,25.004002
39175,6,25.387950049999997
39175,7,26.086551099999994
39175,8,25.109001
40001,6,26.698002
40001,7,28.859001
40001,8,28.981
40003,6,29.313002
40003,7,31.326002
40003,8,30.740002
40005,6,28.161001
40005,7,30.090002
40005,8,30.346
40007,6,28.050001
40007,7,29.734001
40007,8,29.011002
40009,6,28.507002
40009,7,30.343002
40009,8,29.812002
40011,6,28.764002
40011,7,30.811
40011,8,30.387001
40013,6,28.535002
40013,7,30.343002
40013,8,30.597002
40015,6,28.553001
40015,7,30.474
40015,8,30.165
40017,6,28.435001
40017,7,30.6164495
40017,8,30.225002
40019,6,28.605495450000003
40019,7,30.686379999999996
40019,8,30.772994999999998
40021,6,27.316002
40021,7,29.427002
40021,8,29.584002
40023,6,28.444002
40023,7,30.173002
40023,8,30.561
40025,6,26.369001
40025,7,27.719002
40025,8,26.686
40027,6,28.303001
40027,7,30.395002
40027,8,30.262001
40029,6,28.0097515
40029,7,30.003002
40029,8,30.13099935
40031,6,29.045002
40031,7,31.150002
40031,8,30.98095
40033,6,29.52
40033,7,31.496002
40033,8,31.520002
40035,6,27.153002
40035,7,29.104002
40035,8,29.165
40037,6,27.855001
40037,7,29.907001
40037,8,29.652002
40039,6,28.698002
40039,7,30.620551100000004
40039,8,30.230001
40041,6,27.126700299999996
40041,7,29.189001
40041,8,29.185001
40043,6,28.385315949999992
40043,7,30.227001
40043,8,29.858002
40045,6,27.953001
40045,7,29.659002
40045,8,29.217001
40047,6,28.846
40047,7,30.978
40047,8,30.559002
40049,6,28.393002
40049,7,30.503002
40049,8,30.480975
40051,6,28.428001
40051,7,30.519001
40051,8,30.409002
40053,6,28.949001
40053,7,31.071001
40053,8,30.520002
40055,6,29.271002
40055,7,30.862001
40055,8,30.375002
40057,6,29.326002
40057,7,30.8479701
40057,8,30.413002
40059,6,28.776001
40059,7,30.864002
40059,8,30.066002
40061,6,28.05426
40061,7,30.253002
40061,8,30.257002
40063,6,27.913002
40063,7,29.993002
40063,8,30.022001
40065,6,29.991001
40065,7,31.380001
40065,8,30.837002
40067,6,29.048002
40067,7,31.157001
40067,8,31.238
40069,6,28.132002
40069,7,30.119001
40069,8,30.145002
40071,6,28.487001
40071,7,30.550001
40071,8,30.199001
40073,6,29.039001
40073,7,31.183
40073,8,30.713001
40075,6,29.508001
40075,7,31.348001
40075,8,30.912
40077,6,27.880001
40077,7,30.149002
40077,8,30.174002
40079,6,27.561
40079,7,29.645
40079,8,29.624
40081,6,28.069002
40081,7,30.227001
40081,8,30.039001
40083,6,28.659651999999994
40083,7,30.998001
40083,8,30.641
40085,6,28.811
40085,7,30.7929011
40085,8,30.934002
40087,6,28.248001
40087,7,30.385002
40087,8,30.270002
40089,6,27.451002
40089,7,29.192001
40089,8,29.491001
40091,6,28.064001
40091,7,30.297
40091,8,30.219951049999995
40093,6,29.170002
40093,7,31.264002
40093,8,30.616001
40095,6,28.766
40095,7,30.789950049999995
40095,8,30.9269768
40097,6,27.430002
40097,7,29.495
40097,8,29.491001
40099,6,28.180002
40099,7,30.260002
40099,8,30.328001
40101,6,27.988
40101,7,30.130001
40101,8,30.109001
40103,6,28.407001
40103,7,30.584002
40103,8,30.307001
40105,6,27.374
40105,7,29.430002
40105,8,29.510002
40107,6,27.935001
40107,7,29.963001
40107,8,29.822
40109,6,28.55635164999999
40109,7,30.892002
40109,8,30.64022045
40111,6,27.914050950000004
40111,7,30.006
40111,8,29.85267
40113,6,27.678001
40113,7,29.778002
40113,8,29.661001
40115,6,27.242
40115,7,29.138
40115,8,29.159002
40117,6,28.075
40117,7,30.184002
40117,8,29.961002
40119,6,28.167002
40119,7,30.363
40119,8,30.147001
40121,6,28.034
40121,7,30.303001
40121,8,30.36
40123,6,27.877
40123,7,30.114002
40123,8,30.066002
40125,6,28.018002
40125,7,30.206001
40125,8,30.074001
40127,6,27.665
40127,7,29.572
40127,8,29.816002
40129,6,28.104002
40129,7,29.882002
40129,8,29.438002
40131,6,27.682001
40131,7,29.808501
40131,8,29.763
40133,6,27.952002
40133,7,30.087002
40133,8,29.996052000000002
40135,6,27.735
40135,7,29.831001
40135,8,29.941002
40137,6,28.609001
40137,7,30.740002
40137,8,30.829002
40139,6,27.665
40139,7,29.089
40139,8,28.188002
40141,6,30.080002
40141,7,31.719002
40141,8,31.539001
40143,6,28.351002
40143,7,30.562002
40143,8,30.283
40145,6,28.056002
40145,7,30.144001
40145,8,30.017002
40147,6,27.750002
40147,7,29.916002
40147,8,29.808
40149,6,29.074001
40149,7,31.016
40149,8,30.531002
40151,6,28.925001
40151,7,31.004002
40151,8,30.316002
40153,6,28.473001
40153,7,30.455002
40153,8,29.880001
41001,6,19.080002
41001,7,23.691002
41001,8,23.342001
41003,6,18.582
41003,7,21.776001
41003,8,21.841002
41005,6,18.149
41005,7,21.517
41005,8,21.820002
41007,6,16.070002
41007,7,18.713001
41007,8,19.094002
41009,6,17.614
41009,7,20.671001
41009,8,20.824001
41011,6,16.852001
41011,7,19.35
41011,8,19.564001
41013,6,17.757
41013,7,22.057001
41013,8,21.682001
41015,6,18.550001
41015,7,21.901001
41015,8,21.550001
41017,6,17.101002
41017,7,21.265001
41017,8,20.911670000000008
41019,6,19.199001
41019,7,22.797
41019,8,22.7880005
41021,6,21.06455
41021,7,25.456001
41021,8,25.035002
41023,6,17.822
41023,7,22.456001
41023,8,22.184002
41025,6,19.447
41025,7,23.727001
41025,8,22.909
41027,6,17.871174999999997
41027,7,21.990951049999996
41027,8,22.067001
41029,6,20.017
41029,7,24.021002
41029,8,23.743002
41031,6,19.233002
41031,7,23.455002
41031,8,23.196999050000002
41033,6,20.389002
41033,7,23.985
41033,8,23.647001
41035,6,17.068
41035,7,20.950774549999966
41035,8,20.289001
41037,6,17.788
41037,7,21.965
41037,8,21.181002
41039,6,18.195002
41039,7,21.756
41039,8,21.825
41041,6,15.9470005
41041,7,18.402
41041,8,18.915
41043,6,18.245
41043,7,21.756
41043,8,21.851002
41045,6,21.288
41045,7,25.652
41045,8,24.653002
41047,6,18.585001
41047,7,21.877100000000006
41047,8,22.118002
41049,6,20.687
41049,7,24.952002
41049,8,24.424002
41051,6,19.36
41051,7,22.469351649999997
41051,8,22.685001
41053,6,18.659
41053,7,21.969002
41053,8,22.100300600000004
41055,6,21.195002
41055,7,25.752
41055,8,25.532001
41057,6,16.102001
41057,7,18.88099955
41057,8,19.252
41059,6,20.237950050000013
41059,7,24.673
41059,8,24.239
41061,6,17.771
41061,7,22.051
41061,8,22.182001
41063,6,18.329
41063,7,23.142
41063,8,23.19
41065,6,19.99320020000001
41065,7,24.357
41065,8,24.220001
41067,6,19.021002
41067,7,22.321001
41067,8,22.431002
41069,6,19.295
41069,7,23.909
41069,8,23.579
41071,6,18.868
41071,7,22.2087005
41071,8,22.374
42001,6,24.753
42001,7,26.219002
42001,8,25.31385114999999
42003,6,24.486002
42003,7,25.817001
42003,8,24.979002
42005,6,23.541
42005,7,24.772001
42005,8,23.85285014999999
42007,6,24.160002
42007,7,25.451351999999996
42007,8,24.632351649999997
42009,6,23.337002
42009,7,24.720001
42009,8,23.814001
42011,6,24.694
42011,7,26.302002
42011,8,25.274002
42013,6,23.298
42013,7,24.705002
42013,8,23.672929999999997
42015,6,22.289001
42015,7,23.772001
42015,8,22.707
42017,6,25.207
42017,7,26.985
42017,8,25.891
42019,6,23.381
42019,7,24.652
42019,8,23.729002
42021,6,22.313002
42021,7,23.617
42021,8,22.699001
42023,6,21.585001
42023,7,22.981
42023,8,22.006
42025,6,22.814001
42025,7,24.407001
42025,8,23.326
42027,6,22.898
42027,7,24.183
42027,8,23.321001
42029,6,25.029001
42029,7,26.715002
42029,8,25.720001
42031,6,22.68
42031,7,23.924002
42031,8,22.994600399999992
42033,6,22.512001
42033,7,23.812
42033,8,22.875002
42035,6,22.544
42035,7,23.895
42035,8,23.043001
42037,6,23.19
42037,7,24.758001
42037,8,23.649002
42039,6,22.902700799999998
42039,7,24.053001
42039,8,23.064001
42041,6,24.692001
42041,7,26.325
42041,8,25.319002
42043,6,24.496
42043,7,26.080855099999997
42043,8,25.083002
42045,6,26.2709519
42045,7,28.229002
42045,8,27.02
42047,6,21.421001
42047,7,22.741001
42047,8,21.734001
42049,6,23.18
42049,7,24.435001
42049,8,23.651001
42051,6,23.354002
42051,7,24.711159999999996
42051,8,23.941002
42053,6,21.84
42053,7,23.045002
42053,8,22.135
42055,6,24.75777555
42055,7,26.206001
42055,8,25.241001
42057,6,23.998001
42057,7,25.470001
42057,8,24.506
42059,6,23.661750249999997
42059,7,24.953001
42059,8,24.217001
42061,6,23.776001
42061,7,25.212002
42061,8,24.245
42063,6,23.217914999999998
42063,7,24.4349
42063,8,23.555
42065,6,22.368002
42065,7,23.606
42065,8,22.725
42067,6,23.910002
42067,7,25.436
42067,8,24.388
42069,6,22.2786398
42069,7,23.922
42069,8,22.894100599999998
42071,6,25.279001
42071,7,26.796001
42071,8,25.744001
42073,6,23.743351649999997
42073,7,24.985
42073,8,24.109001
42075,6,24.784
42075,7,26.299002
42075,8,25.246
42077,6,24.398951899999997
42077,7,26.006050099999996
42077,8,24.996049999999993
42079,6,23.008001
42079,7,24.556002
42079,8,23.470001
42081,6,22.567001
42081,7,24.08091
42081,8,22.996
42083,6,21.08587475
42083,7,22.267
42083,8,21.257002
42085,6,23.339
42085,7,24.560001
42085,8,23.607
42087,6,23.626001
42087,7,25.1312505
42087,8,24.161001
42089,6,22.713001
42089,7,24.387001
42089,8,23.382002
42091,6,25.578001
42091,7,27.334002
42091,8,26.246002
42093,6,23.68695
42093,7,25.223001
42093,8,24.152
42095,6,24.213001
42095,7,25.94098655
42095,8,24.872002
42097,6,23.696350649999996
42097,7,25.234001
42097,8,24.141
42099,6,23.994150849999993
42099,7,25.654001
42099,8,24.628
42101,6,26.689001
42101,7,28.614002
42101,8,27.47915185
42103,6,22.080002
42103,7,23.641674349999995
42103,8,22.74835064999999
42105,6,21.042002
42105,7,22.295002
42105,8,21.255001
42107,6,23.294951899999997
42107,7,24.903002
42107,8,23.857
42109,6,23.706001
42109,7,25.224
42109,8,24.078001
42111,6,21.646002
42111,7,22.960001
42111,8,22.221
42113,6,21.863049999999994
42113,7,23.290024949999996
42113,8,22.2
42115,6,21.924002
42115,7,23.52694
42115,8,22.404001
42117,6,21.638
42117,7,23.094002
42117,8,21.915
42119,6,23.51
42119,7,25.079
42119,8,23.924002
42121,6,22.880001
42121,7,24.078001
42121,8,23.113
42123,6,21.642
42123,7,22.838001
42123,8,21.890001
42125,6,23.855001
42125,7,25.232
42125,8,24.457450899999998
42127,6,21.480001
42127,7,23.074001
42127,8,22.132002
42129,6,23.580002
42129,7,24.821001
42129,8,24.068
42131,6,22.673
42131,7,24.216002
42131,8,23.101002
42133,6,25.024002
42133,7,26.45
42133,8,25.460001
44001,6,23.4238006
44001,7,26.1901002
44001,8,25.622201799999996
44003,6,22.9899519
44003,7,25.482
44003,8,24.793001
44005,6,21.765001
44005,7,24.604002
44005,8,24.451
44007,6,23.032001
44007,7,25.396201799999996
44007,8,24.640001
44009,6,21.772001
44009,7,24.614
44009,8,24.245
45001,6,27.310001
45001,7,28.691002
45001,8,28.087002
45003,6,28.182001
45003,7,29.307001
45003,8,28.745
45005,6,28.284
45005,7,29.493002
45005,8,28.785002
45007,6,27.314001
45007,7,28.565
45007,8,28.054
45009,6,28.189001
45009,7,29.3922261
45009,8,28.633001
45011,6,28.19
45011,7,29.284002
45011,8,28.664001
45013,6,28.453001
45013,7,29.608002
45013,8,29.065
45015,6,28.204
45015,7,29.378002
45015,8,28.678001
45017,6,28.236101899999998
45017,7,29.539270699999996
45017,8,28.876001
45019,6,28.161001
45019,7,29.381
45019,8,28.866001
45021,6,26.518002
45021,7,27.810001
45021,8,27.312279899999997
45023,6,27.187002
45023,7,28.4741503
45023,8,27.86949
45025,6,27.951052
45025,7,29.075
45025,8,28.44
45027,6,28.173002
45027,7,29.372002
45027,8,28.702002
45029,6,28.223001
45029,7,29.48315184999999
45029,8,28.812002
45031,6,28.090002
45031,7,29.224
45031,8,28.522001
45033,6,27.979002
45033,7,29.053001
45033,8,28.343
45035,6,28.198151850000002
45035,7,29.419
45035,8,28.820002
45037,6,27.932001
45037,7,29.204
45037,8,28.643101599999998
45039,6,27.680002
45039,7,29.015001
45039,8,28.407001
45041,6,28.038002
45041,7,29.235
45041,8,28.487874249999997
45043,6,27.927002
45043,7,29.051
45043,8,28.365002
45045,6,26.657001
45045,7,28.011002
45045,8,27.468
45047,6,27.536001
45047,7,28.791002
45047,8,28.18797185
45049,6,28.247002
45049,7,29.430002
45049,8,28.836
45051,6,27.794
45051,7,28.976002
45051,8,28.22198655
45053,6,28.420002
45053,7,29.524002
45053,8,28.985
45055,6,27.718
45055,7,28.996759349999998
45055,8,28.343
45057,6,27.41325175
45057,7,28.581001
45057,8,28.028002
45059,6,27.299002
45059,7,28.557001
45059,8,27.941002
45061,6,27.998001
45061,7,29.105001
45061,8,28.458002
45063,6,28.102001
45063,7,29.294
45063,8,28.722002
45065,6,27.643002
45065,7,28.9717515
45065,8,28.424002
45067,6,28.015001
45067,7,29.142002
45067,8,28.337002
45069,6,28.054
45069,7,29.079200399999998
45069,8,28.395
45071,6,27.703001
45071,7,29.007002
45071,8,28.387001
45073,6,26.507002
45073,7,27.814001
45073,8,27.327002
45075,6,28.157001
45075,7,29.391
45075,8,28.758001
45077,6,26.326002
45077,7,27.699001
45077,8,27.192001
45079,6,28.171001
45079,7,29.507002
45079,8,28.855001
